UWI,FORMATION,BVH_MEAN,BVH_PAY_FLAG_1_MEAN,BVH_PAY_FLAG_1_STD,BVH_PAY_FLAG_1_SUM,BVH_PAY_FLAG_2_MEAN,BVH_PAY_FLAG_2_STD,BVH_PAY_FLAG_2_SUM,BVH_PAY_FLAG_3_MEAN,BVH_PAY_FLAG_3_STD,BVH_PAY_FLAG_3_SUM,BVH_PAY_FLAG_4_MEAN,BVH_PAY_FLAG_4_STD,BVH_PAY_FLAG_4_SUM,BVH_PAY_FLAG_5_MEAN,BVH_PAY_FLAG_5_STD,BVH_PAY_FLAG_5_SUM,BVH_PAY_FLAG_6_MEAN,BVH_PAY_FLAG_6_STD,BVH_PAY_FLAG_6_SUM,BVH_STD,BVH_SUM,DATETIME,GROSS_H,OIP_MEAN,OIP_PAY_FLAG_1_MEAN,OIP_PAY_FLAG_1_STD,OIP_PAY_FLAG_1_SUM,OIP_PAY_FLAG_2_MEAN,OIP_PAY_FLAG_2_STD,OIP_PAY_FLAG_2_SUM,OIP_PAY_FLAG_3_MEAN,OIP_PAY_FLAG_3_STD,OIP_PAY_FLAG_3_SUM,OIP_PAY_FLAG_4_MEAN,OIP_PAY_FLAG_4_STD,OIP_PAY_FLAG_4_SUM,OIP_PAY_FLAG_5_MEAN,OIP_PAY_FLAG_5_STD,OIP_PAY_FLAG_5_SUM,OIP_PAY_FLAG_6_MEAN,OIP_PAY_FLAG_6_STD,OIP_PAY_FLAG_6_SUM,OIP_STD,OIP_SUM,PHIE_MEAN,PHIE_PAY_FLAG_1_MEAN,PHIE_PAY_FLAG_1_STD,PHIE_PAY_FLAG_1_SUM,PHIE_PAY_FLAG_2_MEAN,PHIE_PAY_FLAG_2_STD,PHIE_PAY_FLAG_2_SUM,PHIE_PAY_FLAG_3_MEAN,PHIE_PAY_FLAG_3_STD,PHIE_PAY_FLAG_3_SUM,PHIE_PAY_FLAG_4_MEAN,PHIE_PAY_FLAG_4_STD,PHIE_PAY_FLAG_4_SUM,PHIE_PAY_FLAG_5_MEAN,PHIE_PAY_FLAG_5_STD,PHIE_PAY_FLAG_5_SUM,PHIE_PAY_FLAG_6_MEAN,PHIE_PAY_FLAG_6_STD,PHIE_PAY_FLAG_6_SUM,PHIE_STD,PHIE_SUM,SW_MEAN,SW_PAY_FLAG_1_MEAN,SW_PAY_FLAG_1_STD,SW_PAY_FLAG_1_SUM,SW_PAY_FLAG_2_MEAN,SW_PAY_FLAG_2_STD,SW_PAY_FLAG_2_SUM,SW_PAY_FLAG_3_MEAN,SW_PAY_FLAG_3_STD,SW_PAY_FLAG_3_SUM,SW_PAY_FLAG_4_MEAN,SW_PAY_FLAG_4_STD,SW_PAY_FLAG_4_SUM,SW_PAY_FLAG_5_MEAN,SW_PAY_FLAG_5_STD,SW_PAY_FLAG_5_SUM,SW_PAY_FLAG_6_MEAN,SW_PAY_FLAG_6_STD,SW_PAY_FLAG_6_SUM,SW_STD,SW_SUM,TOC_MEAN,TOC_PAY_FLAG_1_MEAN,TOC_PAY_FLAG_1_STD,TOC_PAY_FLAG_1_SUM,TOC_PAY_FLAG_2_MEAN,TOC_PAY_FLAG_2_STD,TOC_PAY_FLAG_2_SUM,TOC_PAY_FLAG_3_MEAN,TOC_PAY_FLAG_3_STD,TOC_PAY_FLAG_3_SUM,TOC_PAY_FLAG_4_MEAN,TOC_PAY_FLAG_4_STD,TOC_PAY_FLAG_4_SUM,TOC_PAY_FLAG_5_MEAN,TOC_PAY_FLAG_5_STD,TOC_PAY_FLAG_5_SUM,TOC_PAY_FLAG_6_MEAN,TOC_PAY_FLAG_6_STD,TOC_PAY_FLAG_6_SUM,TOC_STD,TOC_SUM,VCLAY_MEAN,VCLAY_PAY_FLAG_1_MEAN,VCLAY_PAY_FLAG_1_STD,VCLAY_PAY_FLAG_1_SUM,VCLAY_PAY_FLAG_2_MEAN,VCLAY_PAY_FLAG_2_STD,VCLAY_PAY_FLAG_2_SUM,VCLAY_PAY_FLAG_3_MEAN,VCLAY_PAY_FLAG_3_STD,VCLAY_PAY_FLAG_3_SUM,VCLAY_PAY_FLAG_4_MEAN,VCLAY_PAY_FLAG_4_STD,VCLAY_PAY_FLAG_4_SUM,VCLAY_PAY_FLAG_5_MEAN,VCLAY_PAY_FLAG_5_STD,VCLAY_PAY_FLAG_5_SUM,VCLAY_PAY_FLAG_6_MEAN,VCLAY_PAY_FLAG_6_STD,VCLAY_PAY_FLAG_6_SUM,VCLAY_STD,VCLAY_SUM
42383347460000,WFMPA,0.018357397517357123,0.02335613856044004,0.011463739570779707,5.535404838824288,0.03101516439883717,0.00868856319030271,4.171539611643599,,,0.0,,,,,,,,,,0.013470743127549731,5.736686724174103,2017-10-24 11:44:14.692326,312.5,0.028564969757769437,0.03634516422331639,0.01786510703669851,17.22760784185197,0.04828437706593653,0.0135411984971023,12.988497430736926,,,0.0,,,,,,,,,,0.020980513049114115,17.853106098605895,0.04000001830932445,0.0459850261691693,0.010685617633735323,10.898451202093122,0.05218490060395346,0.009206270584225785,7.018869131231741,,,0.0,,,,,,,,,,0.014513995782721875,12.500005721663893,0.6078125132326075,0.5151859512368231,0.1560369379928873,122.09907044312706,0.4124477377800977,0.0759146917184368,55.47422073142314,,,0.0,,,,,,,,,,0.2232925194325982,189.94141038518987,0.031254807984446915,0.03279393846250219,0.007414099108892655,7.772163415613019,0.03542754911255383,0.006897249930998465,4.765005355638491,,,0.0,,,,,,,,,,0.008733327173246153,9.767127495139665,0.22235924923516606,0.2250882168494686,0.05848868964034967,53.34590739332406,0.23089814519601776,0.0535584493065561,31.05580052886439,,,0.0,,,,,,,,,,0.07019449552740574,69.48726538598942
42383347460000,WFMPB,0.0050569130216121,0.005653598923867215,0.008622598011606466,1.9165700351909856,0.02724013939965603,0.0055721850662542715,0.8580643910891651,,,0.0,,,,,,,,,,0.008337847700982549,1.9165700351909856,2017-10-24 11:44:14.700327,379.0,0.007765986728496227,0.008682327345427935,0.013270017899367251,5.886617940200138,0.041947892861169976,0.008608399286851002,2.6427172502537086,,,0.0,,,,,,,,,,0.012830612274701676,5.886617940200138,0.045633924195339376,0.04852245018598434,0.008766925495287152,16.44911061304869,0.06375724322264466,0.005975602279569317,2.008353161513307,,,0.0,,,,,,,,,,0.011985979683405168,17.295257270033623,0.9098819272211296,0.8992485263032687,0.13993782621350387,304.84525041680814,0.5751730271232112,0.05713542637818742,18.117950354381147,,,0.0,,,,,,,,,,0.13591943252416142,344.8452504168081,0.02712228588811746,0.028158050193765924,0.007224270706682022,9.545579015686648,0.03837412718567725,0.005327696037302456,1.2087850063488337,,,0.0,,,,,,,,,,0.0082722442074509,10.279346351596518,0.2398302952873839,0.2463343733388575,0.03145548251894583,83.50735256187271,0.2677780421027304,0.027202353716939826,8.435008326236009,,,0.0,,,,,,,,,,0.04051774258700217,90.8956819139185
42383347460000,WFMPC,0.008019828402977115,0.009438498409279926,0.010747898104578305,1.3072320296852695,0.026649435720387686,0.004173957190675235,0.7728336358912428,,,0.0,,,,,,,,,,0.010465742776728456,1.3072320296852695,2017-10-24 11:44:14.709328,163.0,0.012097207521101421,0.014237146757686147,0.01621461765719735,3.943689651879063,0.04019944298534131,0.006317759034586548,2.331567693149796,,,0.0,,,,,,,,,,0.015788710920098318,3.943689651879063,0.04663221853692167,0.05154256053005951,0.010256651742084118,7.138644633413242,0.06380055899022874,0.00581854510875246,1.850216210716633,,,0.0,,,,,,,,,,0.015186660528248222,7.601051621518232,0.8625137397852611,0.8381930655956504,0.17242574694407894,116.0897395849976,0.5821288923070852,0.05311773123816711,16.881737876905472,,,0.0,,,,,,,,,,0.16913214121035422,140.58973958499755,0.02674551463836357,0.029625655050780863,0.006722358651628524,4.10315322453315,0.035974596201547325,0.0037656489674956,1.0432632898448724,,,0.0,,,,,,,,,,0.00967766983242043,4.359518886053261,0.2260750702367096,0.2449887452231083,0.0389465793366424,33.9309412134005,0.2693043705565684,0.0277351848160646,7.809826746140484,,,0.0,,,,,,,,,,0.05992653705380808,36.85023644858366
42383347460000,WFMPA,0.018357397517357123,0.02335613856044004,0.011463739570779707,5.535404838824288,0.03101516439883717,0.00868856319030271,4.171539611643599,,,0.0,,,,,,,,,,0.013470743127549731,5.736686724174103,2017-10-24 11:45:39.500988,312.5,0.028564969757769437,0.036345164223316385,0.01786510703669851,17.22760784185197,0.04828437706593653,0.0135411984971023,12.988497430736926,,,0.0,,,,,,,,,,0.020980513049114115,17.853106098605895,0.04000001830932445,0.0459850261691693,0.010685617633735323,10.898451202093122,0.05218490060395346,0.009206270584225785,7.018869131231741,,,0.0,,,,,,,,,,0.014513995782721875,12.500005721663893,0.6078125132326075,0.5151859512368231,0.1560369379928873,122.09907044312706,0.4124477377800977,0.0759146917184368,55.47422073142314,,,0.0,,,,,,,,,,0.2232925194325982,189.94141038518987,0.031254807984446915,0.03279393846250219,0.007414099108892655,7.772163415613019,0.03542754911255383,0.006897249930998465,4.765005355638491,,,0.0,,,,,,,,,,0.008733327173246153,9.767127495139665,0.22235924923516606,0.2250882168494686,0.05848868964034967,53.34590739332406,0.23089814519601776,0.0535584493065561,31.05580052886439,,,0.0,,,,,,,,,,0.07019449552740574,69.48726538598942
42383347460000,WFMPB,0.0050569130216121,0.005653598923867215,0.008622598011606466,1.9165700351909856,0.02724013939965603,0.0055721850662542715,0.8580643910891651,,,0.0,,,,,,,,,,0.008337847700982549,1.9165700351909856,2017-10-24 11:45:39.508989,379.0,0.007765986728496227,0.008682327345427935,0.013270017899367251,5.886617940200138,0.041947892861169976,0.008608399286851002,2.6427172502537086,,,0.0,,,,,,,,,,0.012830612274701676,5.886617940200138,0.045633924195339376,0.04852245018598434,0.008766925495287152,16.44911061304869,0.06375724322264466,0.005975602279569317,2.008353161513307,,,0.0,,,,,,,,,,0.011985979683405168,17.295257270033623,0.9098819272211296,0.8992485263032687,0.13993782621350387,304.84525041680814,0.5751730271232112,0.05713542637818742,18.117950354381147,,,0.0,,,,,,,,,,0.13591943252416142,344.8452504168081,0.02712228588811746,0.028158050193765924,0.007224270706682022,9.545579015686648,0.03837412718567725,0.005327696037302456,1.2087850063488337,,,0.0,,,,,,,,,,0.0082722442074509,10.279346351596518,0.2398302952873839,0.2463343733388575,0.03145548251894583,83.50735256187271,0.2677780421027304,0.027202353716939826,8.435008326236009,,,0.0,,,,,,,,,,0.04051774258700217,90.8956819139185
42383347460000,WFMPC,0.008019828402977115,0.009438498409279926,0.010747898104578305,1.3072320296852695,0.026649435720387686,0.004173957190675235,0.7728336358912428,,,0.0,,,,,,,,,,0.010465742776728456,1.3072320296852695,2017-10-24 11:45:39.514990,163.0,0.012097207521101421,0.014237146757686147,0.01621461765719735,3.943689651879063,0.04019944298534131,0.006317759034586548,2.331567693149796,,,0.0,,,,,,,,,,0.015788710920098318,3.943689651879063,0.04663221853692167,0.05154256053005951,0.010256651742084118,7.138644633413242,0.06380055899022874,0.00581854510875246,1.8502162107166331,,,0.0,,,,,,,,,,0.015186660528248222,7.601051621518232,0.8625137397852611,0.8381930655956504,0.17242574694407894,116.0897395849976,0.5821288923070852,0.05311773123816711,16.881737876905472,,,0.0,,,,,,,,,,0.16913214121035422,140.58973958499755,0.02674551463836357,0.029625655050780863,0.006722358651628524,4.10315322453315,0.035974596201547325,0.0037656489674956,1.0432632898448724,,,0.0,,,,,,,,,,0.00967766983242043,4.359518886053261,0.2260750702367096,0.2449887452231083,0.0389465793366424,33.9309412134005,0.2693043705565684,0.0277351848160646,7.809826746140484,,,0.0,,,,,,,,,,0.05992653705380808,36.85023644858366
42383348000000,WFMPA,0.034030579627682064,0.03716762516889121,0.013138503383529431,10.499854110211766,0.03934825307412506,0.011524655228144312,10.132175166587203,0.050687371025180526,0.010598227517339158,2.1542132685701723,,,,,,,,,,0.015326071899360324,10.855754901230581,2017-10-24 11:47:34.644589,319.0,0.052870708440082126,0.05774712990276541,0.02042054843475721,32.62712839506245,0.06113176781167098,0.017922957249195584,31.48286042301055,0.0788075175577343,0.01648969874136523,6.698638992407416,,,,,,,,,,0.02382055292684221,33.731511984772396,0.04990276664966493,0.05359374110632208,0.012761366123313493,15.14023186253599,0.055162736290489185,0.012172937695957469,14.204404594800966,0.06081382565422271,0.012748035449426584,2.5845875903044653,,,,,,,,,,0.015994936555141715,15.918982561243114,0.35261583521766937,0.32013388127832976,0.1357605104406352,90.43782146112815,0.29279289797370794,0.0967126931346482,75.3941712282298,0.1662131074706115,0.025079593512956144,7.064057067500987,,,,,,,,,,0.17886915310204965,112.48445143443651,0.030357340975040725,0.03152763264555921,0.0073972916395866435,8.906556222370476,0.0318120928475653,0.007167892749128504,8.191613908248065,0.033343461565841406,0.007695065563706102,1.4170971165482598,,,,,,,,,,0.008293128366277597,9.683991771037991,0.22790596492129586,0.2344568510394549,0.06844035470530109,66.23406041864601,0.23248589366192002,0.06672995034796324,59.8651176179444,0.2072909205591579,0.0573150929677044,8.80986412376421,,,,,,,,,,0.07272673479167563,72.70200280989337
42383348000000,WFMPB,0.023079144471737537,0.024305175750654887,0.014110387694900087,8.883541736864359,0.032924924134337126,0.011045356955576712,7.194095923352663,,,0.0,,,,,,,,,,0.014712045511218604,8.89701019385482,2017-10-24 11:47:34.655590,385.5,0.035272804656887286,0.03714633955820913,0.021699662772285414,27.153974217050877,0.05036185950169185,0.017098326695352543,22.008132602239343,,,0.0,,,,,,,,,,0.022606811621523296,27.195332390460106,0.058081131753514426,0.06038369617993038,0.012633301030692492,22.070240953764554,0.06736671034876034,0.009232341722704452,14.719626211204135,,,0.0,,,,,,,,,,0.015926813146278525,22.39027629097981,0.6406125018048208,0.6225002330887918,0.17435207217151588,227.5238351939534,0.5168032042735173,0.11872290411263416,112.92150013376354,,,0.0,,,,,,,,,,0.1875543920025852,246.9561194457584,0.027615069497300845,0.02850851351525065,0.0071394518955782684,10.419861689824113,0.03197163172650907,0.006165520996793278,6.985801532242231,,,0.0,,,,,,,,,,0.008099754952738163,10.645609291209476,0.2529453564541411,0.2580558675977008,0.0340073340310593,94.31941960695964,0.26637219170262216,0.02801396984293496,58.202323887022935,,,0.0,,,,,,,,,,0.04134278178639795,97.51043491307138
42383348000000,WFMPC,0.020589664458664315,0.022920203814039305,0.017029877253392417,6.555178290815241,0.036865624671473904,0.011733283746801935,5.308649952692242,,,0.0,,,,,,,,,,0.01745751832891359,6.598987459001912,2017-10-24 11:47:34.666591,320.5,0.030917171372631926,0.034415974474923755,0.02560571188651355,19.685937399656392,0.05538052706959897,0.01766715234013284,15.949591796044507,,,0.0,,,,,,,,,,0.02624294367039895,19.817906849857067,0.05779793234987522,0.06274374224704829,0.014792699943195584,17.944710282655812,0.07261255237591671,0.011227669319335632,10.456207542132006,,,0.0,,,,,,,,,,0.02014193737762911,18.52423731813501,0.6984395591992052,0.6691390906695407,0.2120366490731151,191.3737799314886,0.4962668240350758,0.11994558303848996,71.46242266105091,,,0.0,,,,,,,,,,0.22168979642906744,223.8498787233453,0.025660789304675625,0.027693936292095083,0.008036202833498212,7.920465779539193,0.033407965693844716,0.0057410085076403106,4.8107470599136395,,,0.0,,,,,,,,,,0.00977843251179571,8.224282972148538,0.2337972855361109,0.24817525885117986,0.04078697308192352,70.97812403143743,0.26401133624686146,0.033668433813261074,38.01763241954805,,,0.0,,,,,,,,,,0.0589054792682954,74.93203001432356
42383348000000,WFMPA,0.034030579627682064,0.03716762516889121,0.013138503383529431,10.499854110211766,0.03934825307412506,0.011524655228144312,10.132175166587203,0.050687371025180526,0.010598227517339158,2.1542132685701723,,,,,,,,,,0.015326071899360324,10.855754901230581,2017-10-24 11:48:59.641490,319.0,0.052870708440082126,0.05774712990276541,0.02042054843475721,32.62712839506245,0.06113176781167098,0.017922957249195584,31.48286042301055,0.0788075175577343,0.01648969874136523,6.698638992407416,,,,,,,,,,0.02382055292684221,33.731511984772396,0.049902766649664934,0.05359374110632208,0.012761366123313493,15.14023186253599,0.05516273629048919,0.012172937695957469,14.204404594800966,0.06081382565422271,0.012748035449426584,2.5845875903044653,,,,,,,,,,0.015994936555141715,15.918982561243114,0.35261583521766937,0.32013388127832976,0.1357605104406352,90.43782146112815,0.29279289797370794,0.0967126931346482,75.3941712282298,0.1662131074706115,0.025079593512956144,7.064057067500988,,,,,,,,,,0.17886915310204965,112.48445143443651,0.030357340975040725,0.03152763264555921,0.0073972916395866435,8.906556222370476,0.0318120928475653,0.007167892749128504,8.191613908248065,0.033343461565841406,0.007695065563706102,1.4170971165482598,,,,,,,,,,0.008293128366277597,9.683991771037991,0.22790596492129586,0.2344568510394549,0.06844035470530109,66.23406041864601,0.23248589366192,0.06672995034796324,59.8651176179444,0.2072909205591579,0.0573150929677044,8.80986412376421,,,,,,,,,,0.07272673479167563,72.70200280989337
42383348000000,WFMPB,0.023079144471737537,0.024305175750654887,0.014110387694900087,8.883541736864359,0.032924924134337126,0.011045356955576712,7.194095923352663,,,0.0,,,,,,,,,,0.014712045511218604,8.89701019385482,2017-10-24 11:48:59.650490,385.5,0.035272804656887286,0.03714633955820913,0.021699662772285414,27.153974217050877,0.05036185950169185,0.017098326695352543,22.008132602239343,,,0.0,,,,,,,,,,0.022606811621523296,27.195332390460106,0.058081131753514426,0.06038369617993038,0.012633301030692492,22.070240953764554,0.06736671034876034,0.009232341722704452,14.719626211204135,,,0.0,,,,,,,,,,0.015926813146278525,22.39027629097981,0.6406125018048208,0.6225002330887918,0.17435207217151588,227.5238351939534,0.5168032042735173,0.11872290411263417,112.92150013376354,,,0.0,,,,,,,,,,0.1875543920025852,246.9561194457584,0.027615069497300845,0.02850851351525065,0.0071394518955782684,10.419861689824113,0.03197163172650907,0.006165520996793278,6.985801532242231,,,0.0,,,,,,,,,,0.008099754952738163,10.645609291209476,0.2529453564541411,0.2580558675977008,0.0340073340310593,94.31941960695964,0.26637219170262216,0.02801396984293496,58.202323887022935,,,0.0,,,,,,,,,,0.04134278178639795,97.51043491307138
42383348000000,WFMPC,0.020589664458664315,0.022920203814039305,0.017029877253392417,6.555178290815241,0.036865624671473904,0.011733283746801935,5.308649952692242,,,0.0,,,,,,,,,,0.01745751832891359,6.598987459001912,2017-10-24 11:48:59.657491,320.5,0.030917171372631932,0.034415974474923755,0.02560571188651355,19.685937399656392,0.05538052706959897,0.01766715234013284,15.949591796044507,,,0.0,,,,,,,,,,0.02624294367039895,19.817906849857067,0.05779793234987522,0.06274374224704829,0.014792699943195584,17.944710282655812,0.07261255237591671,0.011227669319335632,10.456207542132006,,,0.0,,,,,,,,,,0.02014193737762911,18.52423731813501,0.6984395591992052,0.6691390906695407,0.2120366490731151,191.3737799314886,0.4962668240350758,0.11994558303848996,71.46242266105091,,,0.0,,,,,,,,,,0.22168979642906744,223.8498787233453,0.025660789304675625,0.027693936292095083,0.008036202833498212,7.920465779539193,0.033407965693844716,0.005741008507640311,4.81074705991364,,,0.0,,,,,,,,,,0.00977843251179571,8.224282972148538,0.2337972855361109,0.24817525885117986,0.04078697308192352,70.97812403143743,0.26401133624686146,0.033668433813261074,38.01763241954805,,,0.0,,,,,,,,,,0.0589054792682954,74.93203001432356
42303347740000,WFMPA,0.031693711246351605,0.03532306407554001,0.013985089108976214,9.289965851867024,0.03869121712368554,0.011610351373715761,8.840943112762146,0.052439499179711815,0.01109165719932125,1.5731849753913545,,,,,,,,,,0.01638723181737739,9.523960229528658,2018-03-14 17:01:05.647572,300.5,0.04925344351564248,0.054891910300984025,0.021712437477844147,28.8731448183176,0.06012164926098115,0.018025176121308686,27.475593712268388,0.08157268177525324,0.017311618727804973,4.894360906515194,,,,,,,,,,0.025448319260457243,29.60131955290113,0.049196244549900285,0.053156826894140044,0.013719155773155455,13.980245473158831,0.055767701134805094,0.012723452958973591,12.742919709302964,0.06403217494825872,0.013151692102826235,1.9209652484477615,,,,,,,,,,0.01680530666458889,14.783471487245036,0.40323083599290593,0.35447430331932545,0.15271376434863515,93.22674177298259,0.31138193099153116,0.10011512332980853,71.15077123156487,0.1818439841996789,0.01142879500173889,5.455319525990367,,,,,,,,,,0.21018662453993514,121.17086621586823,0.03473723366372612,0.035726803788207986,0.008456445706864173,9.3961493962987,0.036133018865973796,0.008478939821735258,8.256394810875012,0.0386050329812303,0.010119283536807267,1.158150989436909,,,,,,,,,,0.009599511200738398,10.438538715949699,0.240851388142494,0.2441404216753941,0.06865164011427988,64.20893090062864,0.24016963078473474,0.06534938935761184,54.87876063431189,0.22690421454670864,0.05391367241623006,6.807126436401259,,,,,,,,,,0.07593766369774438,72.37584213681944
42303347740000,WFMPB,0.011892603313362003,0.013121880395798943,0.012888536155098976,4.71075506209182,0.031343104424811044,0.00793236534401203,2.9619233681446437,,,0.0,,,,,,,,,,0.012841718082309914,4.715417213748034,2018-03-14 17:01:05.656572,396.5,0.018229264393532393,0.020113496654034998,0.019826104193228417,14.441490597597127,0.04816092399099326,0.012293497241702755,9.102414634297727,,,0.0,,,,,,,,,,0.01974791635678533,14.455806664071188,0.05015309903492812,0.05342881544295111,0.011771316177340826,19.18094474401945,0.06675896333393609,0.008450200992439668,6.308722035056961,,,0.0,,,,,,,,,,0.015293514274863472,19.885703767349,0.8061147604812382,0.7863620879282205,0.18537784832049234,282.30398956623117,0.5347208935357209,0.07553898879505182,50.53112443912563,,,0.0,,,,,,,,,,0.186836400008746,319.62450253081096,0.030344986333545754,0.031582175916345656,0.00845367239725922,11.33800115396809,0.04085692425669355,0.0057489264618327575,3.8609793422575405,,,0.0,,,,,,,,,,0.009915917672228896,12.031787081250892,0.25138938102820946,0.26051545469886617,0.03355286714154086,93.52504823689296,0.2779731270254452,0.02900420462436885,26.26846050390457,,,0.0,,,,,,,,,,0.04895573042824437,99.67588957768504
42303347740000,WFMPC,0.013653398982166302,0.016357829566876484,0.01727294335279517,4.572013363941977,0.03421044875506928,0.01534682897947161,3.506570997394601,,,0.0,,,,,,,,,,0.016823388377049536,4.608022156481127,2018-03-14 17:01:05.668572,337.5,0.02050434791236444,0.024565793342591607,0.02590464857527613,13.732278478508707,0.0513809562147427,0.02293002646152571,10.533096024022253,,,0.0,,,,,,,,,,0.025234804106824237,13.840434840845997,0.05205787170064079,0.0585421301294947,0.018328386438877756,16.36252537119377,0.0735579482490415,0.019382580247895326,7.539689695526754,,,0.0,,,,,,,,,,0.0220671475337097,17.569531698966266,0.7984851560184483,0.7613583339349203,0.20274502221868454,212.7996543348102,0.5423376367188565,0.098555794809255,55.589607763682785,,,0.0,,,,,,,,,,0.20388276134699024,269.4887401562263,0.02753203648228652,0.03105513411448788,0.012169877554918392,8.679909984999362,0.03979783097818172,0.013220163455905674,4.079277675263627,,,0.0,,,,,,,,,,0.013806582735692153,9.2920623127717,0.21803759978561377,0.2423685915722234,0.04695738710967576,67.74202134443644,0.2692731715796282,0.03536378700265126,27.600500086911893,,,0.0,,,,,,,,,,0.07045774997180303,73.58768992764465
